node_id,x_coord,y_coord,Centroid,zone_id,geometry
1,-77.048452,38.89377,,1.0,POINT (-77.048452 38.89377)
2,-77.047522,38.88933,,2.0,POINT (-77.047522 38.88933)
3,-77.05074300000001,38.883939,,3.0,POINT (-77.050743 38.883939)
4,-77.05452700000001,38.880038,,4.0,POINT (-77.054527 38.880038)
5,-77.032474,38.880804,,5.0,POINT (-77.032474 38.880804)
6,-77.038377,38.883381,,6.0,POINT (-77.038377 38.883381)
7,-77.044751,38.891069,,7.0,POINT (-77.044751 38.891069)
8,-77.036601,38.893719,,8.0,POINT (-77.036601 38.893719)
9,-77.03629000000001,38.889485,,9.0,POINT (-77.03629 38.889485)
10,-77.03411700000001,38.885768,,10.0,POINT (-77.034117 38.885768)
11,-77.029887,38.885261,,11.0,POINT (-77.029887 38.885261)
12,-77.025036,38.886196000000005,,12.0,POINT (-77.025036 38.886196)
13,-77.030047,38.890374,,13.0,POINT (-77.030047 38.890374)
14,-77.02624,38.893315,,14.0,POINT (-77.02624 38.893315)
15,-77.024984,38.889804,,15.0,POINT (-77.024984 38.889804)
16,-77.02216700000001,38.892703999999995,,16.0,POINT (-77.022167 38.892704)
17,-77.016609,38.893446000000004,,17.0,POINT (-77.016609 38.893446)
18,-77.01732,38.895879,,18.0,POINT (-77.01732 38.895879)
19,-77.021694,38.894684000000005,,19.0,POINT (-77.021694 38.894684)
20,-77.021712,38.897991999999995,,20.0,POINT (-77.021712 38.897992)
21,-77.026381,38.895311,,21.0,POINT (-77.026381 38.895311)
22,-77.03018900000001,38.893831,,22.0,POINT (-77.030189 38.893831)
23,-77.028385,38.897960999999995,,23.0,POINT (-77.028385 38.897961)
24,-77.025504,38.897960999999995,,24.0,POINT (-77.025504 38.897961)
25,-77.024598,38.901506,,25.0,POINT (-77.024598 38.901506)
26,-77.029377,38.901132000000004,,26.0,POINT (-77.029377 38.901132)
27,-77.029772,38.903927,,27.0,POINT (-77.029772 38.903927)
28,-77.03545600000001,38.901531,,28.0,POINT (-77.035456 38.901531)
29,-77.032279,38.899426,,29.0,POINT (-77.032279 38.899426)
30,-77.03145500000001,38.897110999999995,,30.0,POINT (-77.031455 38.897111)
31,-77.032838,38.894162,,31.0,POINT (-77.032838 38.894162)
32,-77.03655400000001,38.897511,,32.0,POINT (-77.036554 38.897511)
33,-77.041426,38.894698,,33.0,POINT (-77.041426 38.894698)
34,-77.045164,38.893919,,34.0,POINT (-77.045164 38.893919)
35,-77.045265,38.897725,,35.0,POINT (-77.045265 38.897725)
36,-77.04108000000001,38.898877,,36.0,POINT (-77.04108 38.898877)
37,-77.041584,38.901496,,37.0,POINT (-77.041584 38.901496)
38,-77.042598,38.903939,,38.0,POINT (-77.042598 38.903939)
39,-77.03833900000001,38.904196,,39.0,POINT (-77.038339 38.904196)
40,-77.034467,38.904513,,40.0,POINT (-77.034467 38.904513)
41,-77.033959,38.907932,,41.0,POINT (-77.033959 38.907932)
42,-77.039259,38.909898999999996,,42.0,POINT (-77.039259 38.909899)
43,-77.03980899999999,38.907145,,43.0,POINT (-77.039809 38.907145)
44,-77.044026,38.906926,,44.0,POINT (-77.044026 38.906926)
45,-77.045324,38.909009999999995,,45.0,POINT (-77.045324 38.90901)
46,-77.046152,38.911859,,46.0,POINT (-77.046152 38.911859)
47,-77.043384,38.913453000000004,,47.0,POINT (-77.043384 38.913453)
48,-77.049738,38.914271,,48.0,POINT (-77.049738 38.914271)
49,-77.048188,38.908006,,49.0,POINT (-77.048188 38.908006)
50,-77.051716,38.907815,,50.0,POINT (-77.051716 38.907815)
51,-77.0578,38.908716,,51.0,POINT (-77.0578 38.908716)
52,-77.060004,38.906076,,52.0,POINT (-77.060004 38.906076)
53,-77.055091,38.901158,,53.0,POINT (-77.055091 38.901158)
54,-77.053421,38.903979,,54.0,POINT (-77.053421 38.903979)
55,-77.04741899999999,38.904009,,55.0,POINT (-77.047419 38.904009)
56,-77.047484,38.90101,,56.0,POINT (-77.047484 38.90101)
57,-77.051682,38.900185,,57.0,POINT (-77.051682 38.900185)
58,-77.04843000000001,38.897542,,58.0,POINT (-77.04843 38.897542)
59,-77.05233199999999,38.894877,,59.0,POINT (-77.052332 38.894877)
60,-77.055623,38.897667999999996,,60.0,POINT (-77.055623 38.897668)
62,-77.05967199999999,38.903341999999995,,62.0,POINT (-77.059672 38.903342)
63,-77.06530500000001,38.904187,,63.0,POINT (-77.065305 38.904187)
64,-77.073388,38.904391,,64.0,POINT (-77.073388 38.904391)
65,-77.065353,38.905963,,65.0,POINT (-77.065353 38.905963)
66,-77.074166,38.909333000000004,,66.0,POINT (-77.074166 38.909333)
67,-77.076957,38.916198,,67.0,POINT (-77.076957 38.916198)
68,-77.070557,38.916004,,68.0,POINT (-77.070557 38.916004)
69,-77.06665600000001,38.909568,,69.0,POINT (-77.066656 38.909568)
70,-77.061523,38.914215999999996,,70.0,POINT (-77.061523 38.914216)
71,-77.05516800000001,38.914288,,71.0,POINT (-77.055168 38.914288)
72,-77.05228199999999,38.917848,,72.0,POINT (-77.052282 38.917848)
73,-77.05946,38.922864000000004,,73.0,POINT (-77.05946 38.922864)
74,-77.058658,38.926823999999996,,74.0,POINT (-77.058658 38.926824)
75,-77.068095,38.921978,,75.0,POINT (-77.068095 38.921978)
76,-77.07807,38.922081,,76.0,POINT (-77.07807 38.922081)
77,-77.075074,38.926746,,77.0,POINT (-77.075074 38.926746)
78,-77.07889,38.928728,,78.0,POINT (-77.07889 38.928728)
79,-77.0693,38.928707,,79.0,POINT (-77.0693 38.928707)
80,-77.069583,38.934517,,80.0,POINT (-77.069583 38.934517)
81,-77.075331,38.934274,,81.0,POINT (-77.075331 38.934274)
82,-77.080223,38.939178000000005,,82.0,POINT (-77.080223 38.939178)
83,-77.088408,38.931215,,83.0,POINT (-77.088408 38.931215)
84,-77.083635,38.931946,,84.0,POINT (-77.083635 38.931946)
85,-77.084986,38.920275,,85.0,POINT (-77.084986 38.920275)
86,-77.09354599999999,38.924698,,86.0,POINT (-77.093546 38.924698)
87,-77.092135,38.909861,,87.0,POINT (-77.092135 38.909861)
88,-77.091923,38.916758,,88.0,POINT (-77.091923 38.916758)
89,-77.084014,38.91029,,89.0,POINT (-77.084014 38.91029)
90,-77.10870600000001,38.926648,,90.0,POINT (-77.108706 38.926648)
91,-77.101892,38.930405,,91.0,POINT (-77.101892 38.930405)
92,-77.107331,38.940304,,92.0,POINT (-77.107331 38.940304)
93,-77.10048,38.941109000000004,,93.0,POINT (-77.10048 38.941109)
94,-77.09328199999999,38.937787,,94.0,POINT (-77.093282 38.937787)
95,-77.085693,38.944111,,95.0,POINT (-77.085693 38.944111)
96,-77.094116,38.949077,,96.0,POINT (-77.094116 38.949077)
97,-77.086777,38.956938,,97.0,POINT (-77.086777 38.956938)
98,-77.07967,38.957426,,98.0,POINT (-77.07967 38.957426)
99,-77.083744,38.952569,,99.0,POINT (-77.083744 38.952569)
100,-77.086794,38.950565000000005,,100.0,POINT (-77.086794 38.950565)
101,-77.077611,38.951845,,101.0,POINT (-77.077611 38.951845)
102,-77.067809,38.957254999999996,,102.0,POINT (-77.067809 38.957255)
103,-77.074671,38.958533,,103.0,POINT (-77.074671 38.958533)
104,-77.078717,38.963228,,104.0,POINT (-77.078717 38.963228)
105,-77.071942,38.965731,,105.0,POINT (-77.071942 38.965731)
106,-77.066096,38.96889,,106.0,POINT (-77.066096 38.96889)
107,-77.058306,38.964490000000005,,107.0,POINT (-77.058306 38.96449)
108,-77.058775,38.974676,,108.0,POINT (-77.058775 38.974676)
109,-77.051834,38.9827,,109.0,POINT (-77.051834 38.9827)
110,-77.04728,38.975343,,110.0,POINT (-77.04728 38.975343)
111,-77.033167,38.981443,,111.0,POINT (-77.033167 38.981443)
112,-77.046806,38.98724,,112.0,POINT (-77.046806 38.98724)
113,-77.040454,38.990332,,113.0,POINT (-77.040454 38.990332)
114,-77.032839,38.987105,,114.0,POINT (-77.032839 38.987105)
115,-77.024052,38.980394,,115.0,POINT (-77.024052 38.980394)
116,-77.02440899999999,38.974521,,116.0,POINT (-77.024409 38.974521)
117,-77.028667,38.979995,,117.0,POINT (-77.028667 38.979995)
118,-77.031244,38.975011,,118.0,POINT (-77.031244 38.975011)
119,-77.040261,38.973122,,119.0,POINT (-77.040261 38.973122)
120,-77.034824,38.967286,,120.0,POINT (-77.034824 38.967286)
121,-77.03251,38.95905,,121.0,POINT (-77.03251 38.95905)
122,-77.03054399999999,38.96709,,122.0,POINT (-77.030544 38.96709)
123,-77.022789,38.969093,,123.0,POINT (-77.022789 38.969093)
124,-77.016616,38.965209,,124.0,POINT (-77.016616 38.965209)
125,-77.023659,38.96222,,125.0,POINT (-77.023659 38.96222)
126,-77.024488,38.957519,,126.0,POINT (-77.024488 38.957519)
127,-77.023751,38.953577,,127.0,POINT (-77.023751 38.953577)
128,-77.01604,38.95458,,128.0,POINT (-77.01604 38.95458)
129,-77.017174,38.949275,,129.0,POINT (-77.017174 38.949275)
130,-77.02179699999999,38.944925,,130.0,POINT (-77.021797 38.944925)
131,-77.023985,38.948648,,131.0,POINT (-77.023985 38.948648)
132,-77.029037,38.945165,,132.0,POINT (-77.029037 38.945165)
133,-77.032099,38.952684999999995,,133.0,POINT (-77.032099 38.952685)
134,-77.034163,38.945979,,134.0,POINT (-77.034163 38.945979)
135,-77.03976800000001,38.945603999999996,,135.0,POINT (-77.039768 38.945604)
136,-77.041379,38.953333,,136.0,POINT (-77.041379 38.953333)
137,-77.049939,38.9654,,137.0,POINT (-77.049939 38.9654)
138,-77.060487,38.957159999999995,,138.0,POINT (-77.060487 38.95716)
139,-77.04919,38.954582,,139.0,POINT (-77.04919 38.954582)
140,-77.054886,38.949335,,140.0,POINT (-77.054886 38.949335)
141,-77.062922,38.950424,,141.0,POINT (-77.062922 38.950424)
142,-77.06778,38.945506,,142.0,POINT (-77.06778 38.945506)
143,-77.071164,38.950614,,143.0,POINT (-77.071164 38.950614)
144,-77.0742,38.944901,,144.0,POINT (-77.0742 38.944901)
145,-77.071339,38.939749,,145.0,POINT (-77.071339 38.939749)
146,-77.064488,38.940132,,146.0,POINT (-77.064488 38.940132)
147,-77.057797,38.944188,,147.0,POINT (-77.057797 38.944188)
148,-77.053777,38.937578,,148.0,POINT (-77.053777 38.937578)
149,-77.061289,38.932959000000004,,149.0,POINT (-77.061289 38.932959)
150,-77.05135899999999,38.930051,,150.0,POINT (-77.051359 38.930051)
151,-77.04692800000001,38.920991,,151.0,POINT (-77.046928 38.920991)
152,-77.046182,38.925256,,152.0,POINT (-77.046182 38.925256)
153,-77.041151,38.9307,,153.0,POINT (-77.041151 38.9307)
154,-77.039947,38.926683000000004,,154.0,POINT (-77.039947 38.926683)
155,-77.034791,38.929057,,155.0,POINT (-77.034791 38.929057)
156,-77.034646,38.934096000000004,,156.0,POINT (-77.034646 38.934096)
157,-77.04167,38.934395,,157.0,POINT (-77.04167 38.934395)
158,-77.04398,38.939547999999995,,158.0,POINT (-77.04398 38.939548)
159,-77.03309499999999,38.939439,,159.0,POINT (-77.033095 38.939439)
160,-77.031356,38.93372,,160.0,POINT (-77.031356 38.93372)
161,-77.027181,38.938628,,161.0,POINT (-77.027181 38.938628)
162,-77.02331099999999,38.940131,,162.0,POINT (-77.023311 38.940131)
163,-77.018825,38.939673,,163.0,POINT (-77.018825 38.939673)
164,-77.021537,38.934857,,164.0,POINT (-77.021537 38.934857)
165,-77.02805500000001,38.933966,,165.0,POINT (-77.028055 38.933966)
166,-77.026127,38.930743,,166.0,POINT (-77.026127 38.930743)
167,-77.020963,38.930376,,167.0,POINT (-77.020963 38.930376)
168,-77.014708,38.92385,,168.0,POINT (-77.014708 38.92385)
169,-77.02019399999999,38.921015999999995,,169.0,POINT (-77.020194 38.921016)
170,-77.023751,38.920477000000005,,170.0,POINT (-77.023751 38.920477)
171,-77.027505,38.922187,,171.0,POINT (-77.027505 38.922187)
172,-77.02628,38.925814,,172.0,POINT (-77.02628 38.925814)
173,-77.03114599999999,38.929231,,173.0,POINT (-77.031146 38.929231)
174,-77.031071,38.925736,,174.0,POINT (-77.031071 38.925736)
175,-77.03435,38.925307000000004,,175.0,POINT (-77.03435 38.925307)
176,-77.030946,38.921983000000004,,176.0,POINT (-77.030946 38.921983)
177,-77.03430999999999,38.921405,,177.0,POINT (-77.03431 38.921405)
178,-77.038927,38.919703999999996,,178.0,POINT (-77.038927 38.919704)
179,-77.039495,38.922828,,179.0,POINT (-77.039495 38.922828)
180,-77.043808,38.918088,,180.0,POINT (-77.043808 38.918088)
181,-77.04038299999999,38.914297,,181.0,POINT (-77.040383 38.914297)
182,-77.038905,38.917194,,182.0,POINT (-77.038905 38.917194)
183,-77.034178,38.918294,,183.0,POINT (-77.034178 38.918294)
184,-77.033049,38.915549,,184.0,POINT (-77.033049 38.915549)
185,-77.03828,38.913057,,185.0,POINT (-77.03828 38.913057)
186,-77.032984,38.911801000000004,,186.0,POINT (-77.032984 38.911801)
187,-77.030715,38.9074,,187.0,POINT (-77.030715 38.9074)
188,-77.025786,38.911865999999996,,188.0,POINT (-77.025786 38.911866)
189,-77.028418,38.918765,,189.0,POINT (-77.028418 38.918765)
190,-77.025879,38.915463,,190.0,POINT (-77.025879 38.915463)
191,-77.01964,38.912335999999996,,191.0,POINT (-77.01964 38.912336)
192,-77.017259,38.906911,,192.0,POINT (-77.017259 38.906911)
193,-77.02833199999999,38.906946999999995,,193.0,POINT (-77.028332 38.906947)
194,-77.024456,38.906446,,194.0,POINT (-77.024456 38.906446)
195,-77.02050600000001,38.906504,,195.0,POINT (-77.020506 38.906504)
196,-77.018263,38.903325,,196.0,POINT (-77.018263 38.903325)
197,-77.018221,38.901631,,197.0,POINT (-77.018221 38.901631)
198,-77.019615,38.900541,,198.0,POINT (-77.019615 38.900541)
199,-77.017661,38.898596999999995,,199.0,POINT (-77.017661 38.898597)
200,-77.01264,38.897488,,200.0,POINT (-77.01264 38.897488)
201,-77.012208,38.900717,,201.0,POINT (-77.012208 38.900717)
202,-77.01404699999999,38.904084000000005,,202.0,POINT (-77.014047 38.904084)
203,-77.01059599999999,38.904691,,203.0,POINT (-77.010596 38.904691)
204,-77.006709,38.904252,,204.0,POINT (-77.006709 38.904252)
205,-77.002043,38.904841999999995,,205.0,POINT (-77.002043 38.904842)
206,-77.005648,38.906978,,206.0,POINT (-77.005648 38.906978)
207,-77.007434,38.908777,,207.0,POINT (-77.007434 38.908777)
208,-77.012687,38.907999,,208.0,POINT (-77.012687 38.907999)
209,-77.013595,38.911302,,209.0,POINT (-77.013595 38.911302)
210,-77.011771,38.913872,,210.0,POINT (-77.011771 38.913872)
211,-77.013476,38.918059,,211.0,POINT (-77.013476 38.918059)
212,-77.00231,38.917519,,212.0,POINT (-77.00231 38.917519)
213,-77.00461899999999,38.913140000000006,,213.0,POINT (-77.004619 38.91314)
214,-76.997137,38.913354,,214.0,POINT (-76.997137 38.913354)
215,-76.987296,38.917196999999994,,215.0,POINT (-76.987296 38.917197)
216,-76.984814,38.921318,,216.0,POINT (-76.984814 38.921318)
217,-76.992205,38.923875,,217.0,POINT (-76.992205 38.923875)
218,-76.99396999999999,38.919312,,218.0,POINT (-76.99397 38.919312)
219,-76.99805,38.923187,,219.0,POINT (-76.99805 38.923187)
220,-76.99730500000001,38.929123,,220.0,POINT (-76.997305 38.929123)
221,-77.002718,38.927868,,221.0,POINT (-77.002718 38.927868)
222,-77.00524200000001,38.922151,,222.0,POINT (-77.005242 38.922151)
223,-77.010638,38.928977,,223.0,POINT (-77.010638 38.928977)
224,-77.010355,38.936198,,224.0,POINT (-77.010355 38.936198)
225,-77.00470899999999,38.942827,,225.0,POINT (-77.004709 38.942827)
226,-76.99916400000001,38.936341,,226.0,POINT (-76.999164 38.936341)
227,-76.99328299999999,38.938332,,227.0,POINT (-76.993283 38.938332)
228,-76.993697,38.943565,,228.0,POINT (-76.993697 38.943565)
229,-76.98606099999999,38.942727000000005,,229.0,POINT (-76.986061 38.942727)
230,-76.984329,38.936607,,230.0,POINT (-76.984329 38.936607)
231,-76.99085699999999,38.935407,,231.0,POINT (-76.990857 38.935407)
232,-76.991456,38.928884000000004,,232.0,POINT (-76.991456 38.928884)
233,-76.984211,38.929165999999995,,233.0,POINT (-76.984211 38.929166)
234,-76.98121,38.924006,,234.0,POINT (-76.98121 38.924006)
235,-76.97336700000001,38.927796,,235.0,POINT (-76.973367 38.927796)
236,-76.972207,38.936302000000005,,236.0,POINT (-76.972207 38.936302)
237,-76.977046,38.932369,,237.0,POINT (-76.977046 38.932369)
238,-76.975468,38.941707,,238.0,POINT (-76.975468 38.941707)
239,-76.995823,38.956564,,239.0,POINT (-76.995823 38.956564)
240,-76.98455799999999,38.947765000000004,,240.0,POINT (-76.984558 38.947765)
241,-76.996668,38.949087,,241.0,POINT (-76.996668 38.949087)
242,-76.99188199999999,38.951121,,242.0,POINT (-76.991882 38.951121)
243,-77.00103100000001,38.954215999999995,,243.0,POINT (-77.001031 38.954216)
244,-77.004192,38.948917,,244.0,POINT (-77.004192 38.948917)
245,-77.012621,38.946996999999996,,245.0,POINT (-77.012621 38.946997)
246,-77.006922,38.957115,,246.0,POINT (-77.006922 38.957115)
247,-77.010439,38.959139,,247.0,POINT (-77.010439 38.959139)
248,-77.006057,38.964735,,248.0,POINT (-77.006057 38.964735)
249,-77.00241700000001,38.960924,,249.0,POINT (-77.002417 38.960924)
250,-77.01272,38.970967,,250.0,POINT (-77.01272 38.970967)
251,-76.928978,38.905812,,251.0,POINT (-76.928978 38.905812)
252,-76.921903,38.900211,,252.0,POINT (-76.921903 38.900211)
253,-76.929333,38.894994,,253.0,POINT (-76.929333 38.894994)
254,-76.928115,38.901016999999996,,254.0,POINT (-76.928115 38.901017)
255,-76.93789100000001,38.90057,,255.0,POINT (-76.937891 38.90057)
256,-76.936027,38.894017,,256.0,POINT (-76.936027 38.894017)
257,-76.943777,38.895949,,257.0,POINT (-76.943777 38.895949)
258,-76.935311,38.905395,,258.0,POINT (-76.935311 38.905395)
259,-76.94465100000001,38.910268,,259.0,POINT (-76.944651 38.910268)
260,-76.954634,38.923660999999996,,260.0,POINT (-76.954634 38.923661)
261,-76.963932,38.919940999999994,,261.0,POINT (-76.963932 38.919941)
262,-76.964729,38.930521,,262.0,POINT (-76.964729 38.930521)
263,-76.973513,38.922191999999995,,263.0,POINT (-76.973513 38.922192)
264,-76.96482900000001,38.912437,,264.0,POINT (-76.964829 38.912437)
265,-76.955435,38.90152,,265.0,POINT (-76.955435 38.90152)
266,-76.97103299999999,38.901758,,266.0,POINT (-76.971033 38.901758)
267,-76.971594,38.895091,,267.0,POINT (-76.971594 38.895091)
268,-76.978751,38.896169,,268.0,POINT (-76.978751 38.896169)
269,-76.977793,38.903838,,269.0,POINT (-76.977793 38.903838)
270,-76.979881,38.911971,,270.0,POINT (-76.979881 38.911971)
271,-76.985279,38.913847,,271.0,POINT (-76.985279 38.913847)
272,-76.98385400000001,38.907562,,272.0,POINT (-76.983854 38.907562)
273,-76.99452600000001,38.908856,,273.0,POINT (-76.994526 38.908856)
274,-76.986701,38.903929999999995,,274.0,POINT (-76.986701 38.90393)
275,-76.988855,38.899971,,275.0,POINT (-76.988855 38.899971)
276,-76.981923,38.896842,,276.0,POINT (-76.981923 38.896842)
277,-76.98715200000001,38.89608,,277.0,POINT (-76.987152 38.89608)
278,-76.99713100000001,38.896006,,278.0,POINT (-76.997131 38.896006)
279,-76.99606899999999,38.898686,,279.0,POINT (-76.996069 38.898686)
280,-76.996073,38.901363,,280.0,POINT (-76.996073 38.901363)
281,-76.99691899999999,38.904095,,281.0,POINT (-76.996919 38.904095)
282,-77.00225,38.898348,,282.0,POINT (-77.00225 38.898348)
283,-77.006196,38.89982,,283.0,POINT (-77.006196 38.89982)
284,-77.011972,38.894586,,284.0,POINT (-77.011972 38.894586)
285,-77.006252,38.893801,,285.0,POINT (-77.006252 38.893801)
286,-77.00324,38.889949,,286.0,POINT (-77.00324 38.889949)
287,-77.003511,38.88605,,287.0,POINT (-77.003511 38.88605)
288,-76.99750300000001,38.883933,,288.0,POINT (-76.997503 38.883933)
289,-76.995248,38.885872,,289.0,POINT (-76.995248 38.885872)
290,-76.996133,38.888708,,290.0,POINT (-76.996133 38.888708)
291,-76.996154,38.890929,,291.0,POINT (-76.996154 38.890929)
292,-76.995307,38.893768,,292.0,POINT (-76.995307 38.893768)
293,-76.988748,38.889833,,293.0,POINT (-76.988748 38.889833)
294,-76.98726500000001,38.892784999999996,,294.0,POINT (-76.987265 38.892785)
295,-76.982919,38.890153999999995,,295.0,POINT (-76.982919 38.890154)
296,-76.983346,38.884605,,296.0,POINT (-76.983346 38.884605)
297,-76.98767099999999,38.883502,,297.0,POINT (-76.987671 38.883502)
298,-76.995635,38.880828,,298.0,POINT (-76.995635 38.880828)
299,-76.986407,38.878035,,299.0,POINT (-76.986407 38.878035)
300,-76.98940999999999,38.880627000000004,,300.0,POINT (-76.98941 38.880627)
301,-76.988322,38.875102000000005,,301.0,POINT (-76.988322 38.875102)
302,-76.98208100000001,38.872482,,302.0,POINT (-76.982081 38.872482)
303,-76.974721,38.884565,,303.0,POINT (-76.974721 38.884565)
304,-76.977652,38.881067,,304.0,POINT (-76.977652 38.881067)
305,-76.978989,38.885675,,305.0,POINT (-76.978989 38.885675)
306,-76.979034,38.890395,,306.0,POINT (-76.979034 38.890395)
307,-76.974326,38.890721,,307.0,POINT (-76.974326 38.890721)
308,-76.96315899999999,38.885778,,308.0,POINT (-76.963159 38.885778)
309,-76.961177,38.893421999999994,,309.0,POINT (-76.961177 38.893422)
310,-76.950863,38.89213,,310.0,POINT (-76.950863 38.89213)
311,-76.952135,38.885467,,311.0,POINT (-76.952135 38.885467)
312,-76.954301,38.87133,,312.0,POINT (-76.954301 38.87133)
313,-76.96419499999999,38.873604,,313.0,POINT (-76.964195 38.873604)
314,-76.968313,38.878339000000004,,314.0,POINT (-76.968313 38.878339)
315,-76.97348000000001,38.869811999999996,,315.0,POINT (-76.97348 38.869812)
316,-76.975272,38.866149,,316.0,POINT (-76.975272 38.866149)
317,-76.96526300000001,38.865759000000004,,317.0,POINT (-76.965263 38.865759)
318,-76.957083,38.865548,,318.0,POINT (-76.957083 38.865548)
319,-76.954189,38.860975,,319.0,POINT (-76.954189 38.860975)
320,-76.962858,38.857362,,320.0,POINT (-76.962858 38.857362)
321,-76.945815,38.867424,,321.0,POINT (-76.945815 38.867424)
322,-76.93711,38.877579,,322.0,POINT (-76.93711 38.877579)
323,-76.948899,38.877038,,323.0,POINT (-76.948899 38.877038)
324,-76.938714,38.883557,,324.0,POINT (-76.938714 38.883557)
325,-76.945189,38.886562,,325.0,POINT (-76.945189 38.886562)
326,-76.943464,38.891360999999996,,326.0,POINT (-76.943464 38.891361)
327,-76.933339,38.886792,,327.0,POINT (-76.933339 38.886792)
328,-76.928657,38.885934999999996,,328.0,POINT (-76.928657 38.885935)
329,-76.92912700000001,38.890405,,329.0,POINT (-76.929127 38.890405)
330,-76.921683,38.892339,,330.0,POINT (-76.921683 38.892339)
331,-76.925371,38.883585,,331.0,POINT (-76.925371 38.883585)
332,-76.929334,38.879362,,332.0,POINT (-76.929334 38.879362)
333,-76.914909,38.892837,,333.0,POINT (-76.914909 38.892837)
334,-77.001251,38.82703,,334.0,POINT (-77.001251 38.82703)
335,-77.00773000000001,38.820033,,335.0,POINT (-77.00773 38.820033)
336,-77.009784,38.826104,,336.0,POINT (-77.009784 38.826104)
337,-77.005147,38.827049,,337.0,POINT (-77.005147 38.827049)
338,-77.011186,38.832395,,338.0,POINT (-77.011186 38.832395)
339,-77.00481500000001,38.842115,,339.0,POINT (-77.004815 38.842115)
340,-77.003912,38.836088000000004,,340.0,POINT (-77.003912 38.836088)
341,-76.995673,38.833112,,341.0,POINT (-76.995673 38.833112)
342,-76.997161,38.839929999999995,,342.0,POINT (-76.997161 38.83993)
343,-76.991238,38.841857,,343.0,POINT (-76.991238 38.841857)
344,-76.984347,38.838361,,344.0,POINT (-76.984347 38.838361)
345,-76.994683,38.828732,,345.0,POINT (-76.994683 38.828732)
346,-76.967773,38.8533,,346.0,POINT (-76.967773 38.8533)
347,-76.973745,38.845731,,347.0,POINT (-76.973745 38.845731)
348,-76.974418,38.848631,,348.0,POINT (-76.974418 38.848631)
349,-76.978462,38.851454,,349.0,POINT (-76.978462 38.851454)
350,-76.973552,38.854413,,350.0,POINT (-76.973552 38.854413)
351,-76.975348,38.859683000000004,,351.0,POINT (-76.975348 38.859683)
352,-76.98399,38.862762,,352.0,POINT (-76.98399 38.862762)
353,-76.982138,38.855532000000004,,353.0,POINT (-76.982138 38.855532)
354,-76.99016800000001,38.859828,,354.0,POINT (-76.990168 38.859828)
355,-76.9896,38.855498,,355.0,POINT (-76.9896 38.855498)
356,-76.985928,38.850299,,356.0,POINT (-76.985928 38.850299)
357,-76.98389300000001,38.843278000000005,,357.0,POINT (-76.983893 38.843278)
358,-76.99199200000001,38.849174,,358.0,POINT (-76.991992 38.849174)
359,-77.002557,38.847848,,359.0,POINT (-77.002557 38.847848)
360,-77.000479,38.853796,,360.0,POINT (-77.000479 38.853796)
361,-77.011107,38.866279999999996,,361.0,POINT (-77.011107 38.86628)
362,-76.99814,38.859858,,362.0,POINT (-76.99814 38.859858)
363,-76.99596899999999,38.866871,,363.0,POINT (-76.995969 38.866871)
364,-76.994487,38.873425,,364.0,POINT (-76.994487 38.873425)
365,-76.998638,38.878040999999996,,365.0,POINT (-76.998638 38.878041)
366,-77.00199599999999,38.8756,,366.0,POINT (-77.001996 38.8756)
367,-77.002172,38.872376,,367.0,POINT (-77.002172 38.872376)
368,-77.007514,38.873304,,368.0,POINT (-77.007514 38.873304)
369,-77.011491,38.873696,,369.0,POINT (-77.011491 38.873696)
370,-77.012201,38.877815000000005,,370.0,POINT (-77.012201 38.877815)
371,-77.013526,38.880808,,371.0,POINT (-77.013526 38.880808)
372,-77.006384,38.878721999999996,,372.0,POINT (-77.006384 38.878722)
373,-77.00402,38.882588,,373.0,POINT (-77.00402 38.882588)
374,-77.013263,38.8836,,374.0,POINT (-77.013263 38.8836)
375,-77.00881899999999,38.885822,,375.0,POINT (-77.008819 38.885822)
376,-77.01060799999999,38.889846999999996,,376.0,POINT (-77.010608 38.889847)
377,-77.018709,38.889739,,377.0,POINT (-77.018709 38.889739)
378,-77.019745,38.886222,,378.0,POINT (-77.019745 38.886222)
379,-77.014939,38.886198,,379.0,POINT (-77.014939 38.886198)
380,-77.019699,38.88361,,380.0,POINT (-77.019699 38.88361)
381,-77.024824,38.883549,,381.0,POINT (-77.024824 38.883549)
383,-77.024176,38.880128000000006,,383.0,POINT (-77.024176 38.880128)
384,-77.019181,38.878989000000004,,384.0,POINT (-77.019181 38.878989)
385,-77.020117,38.874423,,385.0,POINT (-77.020117 38.874423)
386,-77.015762,38.874159999999996,,386.0,POINT (-77.015762 38.87416)
387,-77.030252,38.867567,,387.0,POINT (-77.030252 38.867567)
388,-77.017523,38.865837,,388.0,POINT (-77.017523 38.865837)
389,-77.01510400000001,38.85427,,389.0,POINT (-77.015104 38.85427)
390,-77.025328,38.838238,,390.0,POINT (-77.025328 38.838238)
391,-77.029262,38.825272,,391.0,POINT (-77.029262 38.825272)
392,-77.03048000000001,38.809195,,392.0,POINT (-77.03048 38.809195)
393,-77.01598100000001,38.816515,,393.0,POINT (-77.015981 38.816515)
394,-77.437675,39.1068,,394.0,POINT (-77.437675 39.1068)
395,-77.38087800000001,39.09039,,395.0,POINT (-77.380878 39.09039)
396,-77.314133,39.067845,,396.0,POINT (-77.314133 39.067845)
397,-77.316583,39.101555,,397.0,POINT (-77.316583 39.101555)
398,-77.356276,39.122836,,398.0,POINT (-77.356276 39.122836)
